Request id,Pickup point,Driver id,Status,request_time,drop_time,response_time,request_date,request_time_hhmm,drop_date,drop_time_hhmm
6694,Airport,22,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,32,2016-07-15,22:45,2016-07-15,23:17
523,Airport,23,Trip Completed,2016-11-07 09:48:00,2016-11-07 10:37:00,49,2016-11-07,09:48,2016-11-07,10:37
747,City,23,Trip Completed,2016-11-07 15:53:00,2016-11-07 16:43:00,50,2016-11-07,15:53,2016-11-07,16:43
1371,Airport,23,Trip Completed,2016-12-07 00:22:00,2016-12-07 01:33:00,71,2016-12-07,00:22,2016-12-07,01:33
1553,City,23,Trip Completed,2016-12-07 06:09:00,2016-12-07 07:09:00,60,2016-12-07,06:09,2016-12-07,07:09
1692,Airport,23,Trip Completed,2016-12-07 07:52:00,2016-12-07 09:01:00,69,2016-12-07,07:52,2016-12-07,09:01
2114,City,23,Trip Completed,2016-12-07 16:36:00,2016-12-07 17:21:00,45,2016-12-07,16:36,2016-12-07,17:21
2742,City,23,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,43,2016-07-13,03:07,2016-07-13,03:51
4273,City,23,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,45,2016-07-14,06:17,2016-07-14,07:02
4668,City,23,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,69,2016-07-14,12:25,2016-07-14,13:34
5425,City,23,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,44,2016-07-15,02:23,2016-07-15,03:08
5488,City,23,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,66,2016-07-15,04:53,2016-07-15,06:00
5781,City,23,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,66,2016-07-15,08:35,2016-07-15,09:42
5966,Airport,23,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,64,2016-07-15,10:54,2016-07-15,11:58
6122,City,23,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,63,2016-07-15,15:26,2016-07-15,16:29
357,Airport,24,Trip Completed,2016-11-07 08:00:00,2016-11-07 09:08:00,68,2016-11-07,08:00,2016-11-07,09:08
1068,City,24,Trip Completed,2016-11-07 19:52:00,2016-11-07 20:48:00,56,2016-11-07,19:52,2016-11-07,20:48
2689,Airport,24,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,75,2016-07-13,00:34,2016-07-13,01:49
2791,City,24,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,37,2016-07-13,04:56,2016-07-13,05:33
3321,City,24,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,62,2016-07-13,12:23,2016-07-13,13:25
3423,Airport,24,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,58,2016-07-13,15:52,2016-07-13,16:50
3761,Airport,24,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,63,2016-07-13,20:35,2016-07-13,21:39
4140,City,24,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,76,2016-07-14,04:48,2016-07-14,06:05
4656,City,24,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,42,2016-07-14,12:06,2016-07-14,12:49
4931,Airport,24,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,32,2016-07-14,18:21,2016-07-14,18:54
5268,City,24,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,60,2016-07-14,21:29,2016-07-14,22:30
5811,City,24,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,40,2016-07-15,08:46,2016-07-15,09:26
6139,Airport,24,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,55,2016-07-15,15:45,2016-07-15,16:40
6333,Airport,24,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,72,2016-07-15,18:41,2016-07-15,19:53
773,City,25,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:21:00,58,2016-11-07,16:23,2016-11-07,17:21
1123,City,25,Trip Completed,2016-11-07 20:20:00,2016-11-07 21:18:00,58,2016-11-07,20:20,2016-11-07,21:18
2667,Airport,25,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,65,2016-07-12,23:35,2016-07-13,00:40
2833,City,25,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,51,2016-07-13,05:27,2016-07-13,06:19
3396,City,25,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,58,2016-07-13,14:59,2016-07-13,15:57
3590,City,25,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,60,2016-07-13,18:31,2016-07-13,19:31
3762,City,25,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,43,2016-07-13,20:38,2016-07-13,21:21
4566,City,25,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,33,2016-07-14,09:48,2016-07-14,10:22
4862,City,25,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,63,2016-07-14,17:37,2016-07-14,18:41
5564,Airport,25,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,72,2016-07-15,05:41,2016-07-15,06:53
6187,City,25,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,57,2016-07-15,17:11,2016-07-15,18:08
6642,City,25,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,46,2016-07-15,22:07,2016-07-15,22:54
322,City,26,Trip Completed,2016-11-07 07:31:00,2016-11-07 08:10:00,39,2016-11-07,07:31,2016-11-07,08:10
793,City,26,Trip Completed,2016-11-07 17:04:00,2016-11-07 18:06:00,62,2016-11-07,17:04,2016-11-07,18:06
898,Airport,26,Trip Completed,2016-11-07 18:14:00,2016-11-07 19:09:00,55,2016-11-07,18:14,2016-11-07,19:09
1258,City,26,Trip Completed,2016-11-07 21:51:00,2016-11-07 23:00:00,69,2016-11-07,21:51,2016-11-07,23:00
2832,City,26,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,53,2016-07-13,05:20,2016-07-13,06:14
3139,City,26,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,28,2016-07-13,08:54,2016-07-13,09:22
3438,City,26,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,60,2016-07-13,16:12,2016-07-13,17:13
3966,Airport,26,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,37,2016-07-13,22:50,2016-07-13,23:27
6401,Airport,26,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,43,2016-07-15,19:33,2016-07-15,20:16
204,City,27,Trip Completed,2016-11-07 06:04:00,2016-11-07 06:44:00,40,2016-11-07,06:04,2016-11-07,06:44
632,Airport,27,Trip Completed,2016-11-07 12:20:00,2016-11-07 13:10:00,50,2016-11-07,12:20,2016-11-07,13:10
763,City,27,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:25:00,66,2016-11-07,16:19,2016-11-07,17:25
1786,Airport,27,Trip Completed,2016-12-07 09:03:00,2016-12-07 09:58:00,55,2016-12-07,09:03,2016-12-07,09:58
1968,City,27,Trip Completed,2016-12-07 12:10:00,2016-12-07 12:49:00,39,2016-12-07,12:10,2016-12-07,12:49
2088,Airport,27,Trip Completed,2016-12-07 15:51:00,2016-12-07 17:02:00,71,2016-12-07,15:51,2016-12-07,17:02
2473,Airport,27,Trip Completed,2016-12-07 20:43:00,2016-12-07 21:20:00,37,2016-12-07,20:43,2016-12-07,21:20
2869,Airport,27,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,36,2016-07-13,05:50,2016-07-13,06:27
3742,Airport,27,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,23,2016-07-13,20:24,2016-07-13,20:48
4440,Airport,27,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,34,2016-07-14,08:26,2016-07-14,09:00
5234,City,27,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,42,2016-07-14,21:09,2016-07-14,21:52
6354,Airport,27,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,36,2016-07-15,18:59,2016-07-15,19:35
6638,City,27,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,74,2016-07-15,21:59,2016-07-15,23:13
84,City,28,Trip Completed,2016-11-07 04:50:00,2016-11-07 05:26:00,36,2016-11-07,04:50,2016-11-07,05:26
1199,City,28,Trip Completed,2016-11-07 21:17:00,2016-11-07 21:53:00,36,2016-11-07,21:17,2016-11-07,21:53
1676,Airport,28,Trip Completed,2016-12-07 07:44:00,2016-12-07 08:40:00,56,2016-12-07,07:44,2016-12-07,08:40
2774,City,28,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,40,2016-07-13,04:33,2016-07-13,05:13
3220,Airport,28,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,32,2016-07-13,09:51,2016-07-13,10:24
3718,Airport,28,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,50,2016-07-13,19:56,2016-07-13,20:47
4904,Airport,28,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,56,2016-07-14,18:02,2016-07-14,18:58
6527,Airport,28,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,59,2016-07-15,20:54,2016-07-15,21:53
6710,City,28,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,69,2016-07-15,23:02,2016-07-16,00:12
1584,Airport,29,Trip Completed,2016-12-07 06:26:00,2016-12-07 07:18:00,52,2016-12-07,06:26,2016-12-07,07:18
1966,Airport,29,Trip Completed,2016-12-07 12:05:00,2016-12-07 13:12:00,67,2016-12-07,12:05,2016-12-07,13:12
2827,City,29,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,59,2016-07-13,05:18,2016-07-13,06:18
2945,Airport,29,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,53,2016-07-13,06:34,2016-07-13,07:28
3365,City,29,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,64,2016-07-13,13:47,2016-07-13,14:51
3548,Airport,29,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,64,2016-07-13,18:07,2016-07-13,19:12
3753,City,29,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,72,2016-07-13,20:30,2016-07-13,21:42
4569,Airport,29,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,61,2016-07-14,09:48,2016-07-14,10:49
6309,Airport,29,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,72,2016-07-15,18:29,2016-07-15,19:42
6437,City,29,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,32,2016-07-15,19:53,2016-07-15,20:26
517,Airport,30,Trip Completed,2016-11-07 09:45:00,2016-11-07 10:24:00,39,2016-11-07,09:45,2016-11-07,10:24
1406,Airport,30,Trip Completed,2016-12-07 03:02:00,2016-12-07 03:55:00,53,2016-12-07,03:02,2016-12-07,03:55
1643,Airport,30,Trip Completed,2016-12-07 07:18:00,2016-12-07 08:10:00,52,2016-12-07,07:18,2016-12-07,08:10
2108,Airport,30,Trip Completed,2016-12-07 16:14:00,2016-12-07 16:48:00,34,2016-12-07,16:14,2016-12-07,16:48
2647,City,30,Trip Completed,2016-12-07 22:46:00,2016-12-07 23:18:00,32,2016-12-07,22:46,2016-12-07,23:18
3129,City,30,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,59,2016-07-13,08:41,2016-07-13,09:41
3738,Airport,30,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,39,2016-07-13,20:15,2016-07-13,20:55
4422,Airport,30,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,59,2016-07-14,08:13,2016-07-14,09:13
4790,City,30,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,72,2016-07-14,16:43,2016-07-14,17:56
5496,City,30,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,34,2016-07-15,04:59,2016-07-15,05:34
6484,Airport,30,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,41,2016-07-15,20:19,2016-07-15,21:01
6731,Airport,30,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,48,2016-07-15,23:23,2016-07-16,00:11
629,Airport,31,Trip Completed,2016-11-07 12:14:00,2016-11-07 13:00:00,46,2016-11-07,12:14,2016-11-07,13:00
745,Airport,31,Trip Completed,2016-11-07 15:48:00,2016-11-07 16:45:00,57,2016-11-07,15:48,2016-11-07,16:45
1064,City,31,Trip Completed,2016-11-07 19:53:00,2016-11-07 20:31:00,38,2016-11-07,19:53,2016-11-07,20:31
1886,Airport,31,Trip Completed,2016-12-07 10:10:00,2016-12-07 10:35:00,25,2016-12-07,10:10,2016-12-07,10:35
5608,Airport,31,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,48,2016-07-15,06:18,2016-07-15,07:07
5877,City,31,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,30,2016-07-15,09:37,2016-07-15,10:08
6100,Airport,31,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,56,2016-07-15,14:44,2016-07-15,15:41
6659,Airport,31,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,52,2016-07-15,22:15,2016-07-15,23:07
2162,Airport,32,Trip Completed,2016-12-07 17:34:00,2016-12-07 18:33:00,59,2016-12-07,17:34,2016-12-07,18:33
3294,Airport,32,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,50,2016-07-13,11:23,2016-07-13,12:14
3686,City,32,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,61,2016-07-13,19:33,2016-07-13,20:34
4784,City,32,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,33,2016-07-14,16:41,2016-07-14,17:15
5896,City,32,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,45,2016-07-15,09:47,2016-07-15,10:32
6190,City,32,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,44,2016-07-15,17:11,2016-07-15,17:55
6551,City,32,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,74,2016-07-15,21:03,2016-07-15,22:17
145,City,33,Trip Completed,2016-11-07 05:32:00,2016-11-07 06:37:00,65,2016-11-07,05:32,2016-11-07,06:37
735,City,33,Trip Completed,2016-11-07 15:27:00,2016-11-07 16:32:00,65,2016-11-07,15:27,2016-11-07,16:32
918,Airport,33,Trip Completed,2016-11-07 18:22:00,2016-11-07 19:04:00,42,2016-11-07,18:22,2016-11-07,19:04
1478,City,33,Trip Completed,2016-12-07 05:16:00,2016-12-07 06:13:00,57,2016-12-07,05:16,2016-12-07,06:13
1957,City,33,Trip Completed,2016-12-07 11:45:00,2016-12-07 12:55:00,70,2016-12-07,11:45,2016-12-07,12:55
3097,City,33,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,57,2016-07-13,08:15,2016-07-13,09:12
3981,Airport,33,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,24,2016-07-13,23:13,2016-07-13,23:38
4175,City,33,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,64,2016-07-14,05:11,2016-07-14,06:15
6237,City,33,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,58,2016-07-15,17:50,2016-07-15,18:49
738,City,34,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:44:00,74,2016-11-07,15:30,2016-11-07,16:44
2731,City,34,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,38,2016-07-13,02:38,2016-07-13,03:16
2863,Airport,34,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,35,2016-07-13,05:46,2016-07-13,06:22
3528,Airport,34,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,26,2016-07-13,17:50,2016-07-13,18:17
4653,City,34,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,56,2016-07-14,11:58,2016-07-14,12:55
5042,City,34,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,43,2016-07-14,19:21,2016-07-14,20:05
360,Airport,35,Trip Completed,2016-11-07 08:02:00,2016-11-07 09:05:00,63,2016-11-07,08:02,2016-11-07,09:05
771,Airport,35,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:34:00,75,2016-11-07,16:19,2016-11-07,17:34
1274,City,35,Trip Completed,2016-11-07 22:01:00,2016-11-07 23:21:00,80,2016-11-07,22:01,2016-11-07,23:21
1501,City,35,Trip Completed,2016-12-07 05:41:00,2016-12-07 06:47:00,66,2016-12-07,05:41,2016-12-07,06:47
1972,City,35,Trip Completed,2016-12-07 12:22:00,2016-12-07 12:43:00,21,2016-12-07,12:22,2016-12-07,12:43
2871,City,35,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,67,2016-07-13,05:53,2016-07-13,07:00
3395,City,35,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,40,2016-07-13,14:52,2016-07-13,15:33
3572,City,35,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,65,2016-07-13,18:25,2016-07-13,19:31
4118,Airport,35,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,58,2016-07-14,04:28,2016-07-14,05:26
4739,City,35,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,44,2016-07-14,14:52,2016-07-14,15:37
6556,City,35,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,28,2016-07-15,21:09,2016-07-15,21:38
6677,Airport,35,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,52,2016-07-15,22:29,2016-07-15,23:22
1104,Airport,36,Trip Completed,2016-11-07 20:17:00,2016-11-07 21:20:00,63,2016-11-07,20:17,2016-11-07,21:20
1596,Airport,36,Trip Completed,2016-12-07 06:39:00,2016-12-07 07:30:00,51,2016-12-07,06:39,2016-12-07,07:30
1835,Airport,36,Trip Completed,2016-12-07 09:35:00,2016-12-07 10:30:00,55,2016-12-07,09:35,2016-12-07,10:30
2110,Airport,36,Trip Completed,2016-12-07 16:19:00,2016-12-07 17:12:00,53,2016-12-07,16:19,2016-12-07,17:12
2759,Airport,36,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,43,2016-07-13,03:50,2016-07-13,04:33
3010,Airport,36,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,74,2016-07-13,07:26,2016-07-13,08:40
3403,City,36,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,29,2016-07-13,15:16,2016-07-13,15:45
3856,Airport,36,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,51,2016-07-13,21:34,2016-07-13,22:26
4472,City,36,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,75,2016-07-14,08:39,2016-07-14,09:55
5199,City,36,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,66,2016-07-14,20:50,2016-07-14,21:57
5612,City,36,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,61,2016-07-15,06:15,2016-07-15,07:17
6614,Airport,36,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,75,2016-07-15,21:40,2016-07-15,22:56
191,Airport,37,Trip Completed,2016-11-07 05:55:00,2016-11-07 06:45:00,50,2016-11-07,05:55,2016-11-07,06:45
333,City,37,Trip Completed,2016-11-07 07:43:00,2016-11-07 08:53:00,70,2016-11-07,07:43,2016-11-07,08:53
488,Airport,37,Trip Completed,2016-11-07 09:35:00,2016-11-07 10:20:00,45,2016-11-07,09:35,2016-11-07,10:20
1780,City,37,Trip Completed,2016-12-07 08:58:00,2016-12-07 09:45:00,47,2016-12-07,08:58,2016-12-07,09:45
2235,Airport,37,Trip Completed,2016-12-07 18:12:00,2016-12-07 19:14:00,62,2016-12-07,18:12,2016-12-07,19:14
2516,City,37,Trip Completed,2016-12-07 21:05:00,2016-12-07 22:18:00,73,2016-12-07,21:05,2016-12-07,22:18
4209,City,37,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,65,2016-07-14,05:37,2016-07-14,06:42
4726,City,37,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,72,2016-07-14,13:52,2016-07-14,15:04
5088,Airport,37,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,73,2016-07-14,19:52,2016-07-14,21:06
5352,Airport,37,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,44,2016-07-14,23:01,2016-07-14,23:45
6024,Airport,37,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,72,2016-07-15,12:43,2016-07-15,13:55
6196,Airport,37,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,43,2016-07-15,17:19,2016-07-15,18:03
6297,City,37,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,36,2016-07-15,18:21,2016-07-15,18:57
125,City,38,Trip Completed,2016-11-07 05:12:00,2016-11-07 06:17:00,65,2016-11-07,05:12,2016-11-07,06:17
1611,City,38,Trip Completed,2016-12-07 06:49:00,2016-12-07 07:44:00,55,2016-12-07,06:49,2016-12-07,07:44
1814,City,38,Trip Completed,2016-12-07 09:19:00,2016-12-07 09:59:00,40,2016-12-07,09:19,2016-12-07,09:59
3088,City,38,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,48,2016-07-13,08:12,2016-07-13,09:01
3384,Airport,38,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,53,2016-07-13,14:40,2016-07-13,15:34
4218,Airport,38,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,46,2016-07-14,05:38,2016-07-14,06:24
5757,City,38,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,65,2016-07-15,08:12,2016-07-15,09:17
5958,Airport,38,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,60,2016-07-15,10:48,2016-07-15,11:49
6314,City,38,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,59,2016-07-15,18:31,2016-07-15,19:30
249,City,39,Trip Completed,2016-11-07 06:31:00,2016-11-07 07:14:00,43,2016-11-07,06:31,2016-11-07,07:14
728,City,39,Trip Completed,2016-11-07 15:05:00,2016-11-07 16:09:00,64,2016-11-07,15:05,2016-11-07,16:09
3042,City,39,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,53,2016-07-13,07:38,2016-07-13,08:32
3620,City,39,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,73,2016-07-13,18:54,2016-07-13,20:08
4276,City,39,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,60,2016-07-14,06:22,2016-07-14,07:23
4735,City,39,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,68,2016-07-14,14:43,2016-07-14,15:51
1353,Airport,40,Trip Completed,2016-11-07 23:51:00,2016-11-08 00:34:00,43,2016-11-07,23:51,2016-11-08,00:34
1568,City,40,Trip Completed,2016-12-07 06:18:00,2016-12-07 06:52:00,34,2016-12-07,06:18,2016-12-07,06:52
2465,City,40,Trip Completed,2016-12-07 20:38:00,2016-12-07 21:37:00,59,2016-12-07,20:38,2016-12-07,21:37
3688,City,40,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,60,2016-07-13,19:39,2016-07-13,20:40
4727,City,40,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,56,2016-07-14,14:06,2016-07-14,15:02
5348,City,40,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,54,2016-07-14,22:50,2016-07-14,23:45
6537,Airport,40,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,70,2016-07-15,20:52,2016-07-15,22:03
1941,Airport,41,Trip Completed,2016-12-07 11:29:00,2016-12-07 12:09:00,40,2016-12-07,11:29,2016-12-07,12:09
3766,Airport,41,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,51,2016-07-13,20:33,2016-07-13,21:24
4243,Airport,41,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,35,2016-07-14,06:02,2016-07-14,06:37
4717,Airport,41,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,54,2016-07-14,13:42,2016-07-14,14:36
5682,City,41,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,68,2016-07-15,07:16,2016-07-15,08:24
6343,City,41,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,37,2016-07-15,18:44,2016-07-15,19:21
6726,Airport,41,Trip Completed,2016-07-15 23:22:28,2016-07-16 00:12:03,49,2016-07-15,23:22,2016-07-16,00:12
238,City,42,Trip Completed,2016-11-07 06:27:00,2016-11-07 07:15:00,48,2016-11-07,06:27,2016-11-07,07:15
2624,City,42,Trip Completed,2016-12-07 22:16:00,2016-12-07 23:17:00,61,2016-12-07,22:16,2016-12-07,23:17
2787,City,42,Trip Completed,2016-07-13 04:54:46,2016-07-13 05:29:11,34,2016-07-13,04:54,2016-07-13,05:29
3992,City,42,Trip Completed,2016-07-13 23:24:52,2016-07-14 00:04:39,39,2016-07-13,23:24,2016-07-14,00:04
4974,City,42,Trip Completed,2016-07-14 18:44:58,2016-07-14 19:16:18,31,2016-07-14,18:44,2016-07-14,19:16
5478,Airport,42,Trip Completed,2016-07-15 04:43:40,2016-07-15 05:44:45,61,2016-07-15,04:43,2016-07-15,05:44
5641,City,42,Trip Completed,2016-07-15 06:46:40,2016-07-15 07:16:35,29,2016-07-15,06:46,2016-07-15,07:16
128,City,43,Trip Completed,2016-11-07 05:12:00,2016-11-07 05:48:00,36,2016-11-07,05:12,2016-11-07,05:48
627,City,43,Trip Completed,2016-11-07 12:12:00,2016-11-07 13:10:00,58,2016-11-07,12:12,2016-11-07,13:10
1766,Airport,43,Trip Completed,2016-12-07 08:45:00,2016-12-07 09:52:00,67,2016-12-07,08:45,2016-12-07,09:52
2089,City,43,Trip Completed,2016-12-07 15:49:00,2016-12-07 16:32:00,43,2016-12-07,15:49,2016-12-07,16:32
3565,City,43,Trip Completed,2016-07-13 18:13:10,2016-07-13 18:50:29,37,2016-07-13,18:13,2016-07-13,18:50
3954,Airport,43,Trip Completed,2016-07-13 22:43:45,2016-07-14 00:03:31,79,2016-07-13,22:43,2016-07-14,00:03
4204,City,43,Trip Completed,2016-07-14 05:36:10,2016-07-14 06:23:14,47,2016-07-14,05:36,2016-07-14,06:23
4651,City,43,Trip Completed,2016-07-14 11:54:26,2016-07-14 12:47:18,52,2016-07-14,11:54,2016-07-14,12:47
5814,City,43,Trip Completed,2016-07-15 08:43:57,2016-07-15 09:55:23,71,2016-07-15,08:43,2016-07-15,09:55
6062,City,43,Trip Completed,2016-07-15 13:48:40,2016-07-15 14:51:36,62,2016-07-15,13:48,2016-07-15,14:51
118,Airport,44,Trip Completed,2016-11-07 05:11:00,2016-11-07 05:52:00,41,2016-11-07,05:11,2016-11-07,05:52
339,Airport,44,Trip Completed,2016-11-07 07:49:00,2016-11-07 08:45:00,56,2016-11-07,07:49,2016-11-07,08:45
766,City,44,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:27:00,64,2016-11-07,16:23,2016-11-07,17:27
